"agency","site","salinity","X_BOTTOM_90860_00000","X_BOTTOM_90860_00000_cd","temp","X_BOTTOM_00010_00000","X_BOTTOM_00010_00000_cd","datetime"
"USGS","01208837",26,NA,NA,13.5,NA,NA,2020-06-09 07:00:00
"USGS","01208837",26,NA,NA,13.5,NA,NA,2020-06-09 07:15:00
"USGS","01208837",26,NA,NA,13.5,NA,NA,2020-06-09 07:30:00
"USGS","01208837",25,NA,NA,13.6,NA,NA,2020-06-09 07:45:00
"USGS","01208837",25,NA,NA,13.6,NA,NA,2020-06-09 08:00:00
"USGS","01208837",25,NA,NA,13.6,NA,NA,2020-06-09 08:15:00
"USGS","01208837",25,NA,NA,13.6,NA,NA,2020-06-09 08:30:00
"USGS","01208837",25,NA,NA,13.6,NA,NA,2020-06-09 08:45:00
"USGS","01208837",25,NA,NA,13.7,NA,NA,2020-06-09 09:00:00
"USGS","01208837",23,NA,NA,14.3,NA,NA,2020-06-09 09:15:00
"USGS","01208837",22,NA,NA,15,NA,NA,2020-06-09 09:30:00
"USGS","01208837",21,NA,NA,15.1,NA,NA,2020-06-09 09:45:00
"USGS","01208837",19,NA,NA,15.9,NA,NA,2020-06-09 10:00:00
"USGS","01208837",17,NA,NA,16.4,NA,NA,2020-06-09 10:15:00
"USGS","01208837",16,NA,NA,16.7,NA,NA,2020-06-09 10:30:00
"USGS","01208837",15,NA,NA,17.1,NA,NA,2020-06-09 10:45:00
"USGS","01208837",13,NA,NA,17.5,NA,NA,2020-06-09 11:00:00
"USGS","01208837",13,NA,NA,17.6,NA,NA,2020-06-09 11:15:00
"USGS","01208837",12,NA,NA,17.9,NA,NA,2020-06-09 11:30:00
"USGS","01208837",11,NA,NA,18.2,NA,NA,2020-06-09 11:45:00
"USGS","01208837",10,NA,NA,18.4,NA,NA,2020-06-09 12:00:00
"USGS","01208837",9.8,NA,NA,18.5,NA,NA,2020-06-09 12:15:00
"USGS","01208837",9.1,NA,NA,18.7,NA,NA,2020-06-09 12:30:00
"USGS","01208837",8.6,NA,NA,18.9,NA,NA,2020-06-09 12:45:00
"USGS","01208837",7.8,NA,NA,19.1,NA,NA,2020-06-09 13:00:00
"USGS","01208837",6.7,NA,NA,19.3,NA,NA,2020-06-09 13:15:00
"USGS","01208837",6.6,NA,NA,19.4,NA,NA,2020-06-09 13:30:00
"USGS","01208837",6,NA,NA,19.6,NA,NA,2020-06-09 13:45:00
"USGS","01208837",5.9,NA,NA,19.6,NA,NA,2020-06-09 14:00:00
"USGS","01208837",5.9,NA,NA,19.7,NA,NA,2020-06-09 14:15:00
"USGS","01208837",6.9,NA,NA,19.4,NA,NA,2020-06-09 14:30:00
"USGS","01208837",7.3,NA,NA,19.3,NA,NA,2020-06-09 14:45:00
"USGS","01208837",7.8,NA,NA,19.4,NA,NA,2020-06-09 15:00:00
"USGS","01208837",8.8,NA,NA,19.1,NA,NA,2020-06-09 15:15:00
"USGS","01208837",10,NA,NA,18.7,NA,NA,2020-06-09 15:30:00
"USGS","01208837",11,NA,NA,18.6,NA,NA,2020-06-09 15:45:00
"USGS","01208837",13,NA,NA,18.1,NA,NA,2020-06-09 16:00:00
"USGS","01208837",15,NA,NA,17.5,NA,NA,2020-06-09 16:15:00
"USGS","01208837",18,NA,NA,16.8,NA,NA,2020-06-09 16:30:00
"USGS","01208837",23,NA,NA,15.1,NA,NA,2020-06-09 16:45:00
"USGS","01208837",24,NA,NA,14.9,NA,NA,2020-06-09 17:00:00
"USGS","01208837",24,NA,NA,14.7,NA,NA,2020-06-09 17:15:00
"USGS","01208837",25,NA,NA,14.6,NA,NA,2020-06-09 17:30:00
"USGS","01208837",25,NA,NA,14.6,NA,NA,2020-06-09 17:45:00
"USGS","01208837",25,NA,NA,14.6,NA,NA,2020-06-09 18:00:00
"USGS","01208837",25,NA,NA,14.6,NA,NA,2020-06-09 18:15:00
"USGS","01208837",25,NA,NA,14.5,NA,NA,2020-06-09 18:30:00
"USGS","01208837",25,NA,NA,14.6,NA,NA,2020-06-09 18:45:00
"USGS","01208837",26,NA,NA,14.6,NA,NA,2020-06-09 19:00:00
"USGS","01208837",26,NA,NA,14.6,NA,NA,2020-06-09 19:15:00
"USGS","01208837",26,NA,NA,14.6,NA,NA,2020-06-09 19:30:00
"USGS","01208837",26,NA,NA,14.6,NA,NA,2020-06-09 19:45:00
"USGS","01208837",26,NA,NA,14.5,NA,NA,2020-06-09 20:00:00
"USGS","01208837",26,NA,NA,14.7,NA,NA,2020-06-09 20:15:00
"USGS","01208837",25,NA,NA,15,NA,NA,2020-06-09 20:30:00
"USGS","01208837",25,NA,NA,15,NA,NA,2020-06-09 20:45:00
"USGS","01208837",25,NA,NA,15,NA,NA,2020-06-09 21:00:00
"USGS","01208837",25,NA,NA,15,NA,NA,2020-06-09 21:15:00
"USGS","01208837",25,NA,NA,15,NA,NA,2020-06-09 21:30:00
"USGS","01208837",25,NA,NA,15,NA,NA,2020-06-09 21:45:00
"USGS","01208837",25,NA,NA,15.1,NA,NA,2020-06-09 22:00:00
"USGS","01208837",24,NA,NA,15.5,NA,NA,2020-06-09 22:15:00
"USGS","01208837",22,NA,NA,16.4,NA,NA,2020-06-09 22:30:00
"USGS","01208837",20,NA,NA,17,NA,NA,2020-06-09 22:45:00
"USGS","01208837",19,NA,NA,17.4,NA,NA,2020-06-09 23:00:00
"USGS","01208837",17,NA,NA,17.9,NA,NA,2020-06-09 23:15:00
"USGS","01208837",16,NA,NA,18.3,NA,NA,2020-06-09 23:30:00
"USGS","01208837",14,NA,NA,18.7,NA,NA,2020-06-09 23:45:00
"USGS","01208837",13,NA,NA,18.9,NA,NA,2020-06-10 00:00:00
"USGS","01208837",13,NA,NA,19.1,NA,NA,2020-06-10 00:15:00
"USGS","01208837",12,NA,NA,19.2,NA,NA,2020-06-10 00:30:00
"USGS","01208837",11,NA,NA,19.5,NA,NA,2020-06-10 00:45:00
"USGS","01208837",10,NA,NA,19.6,NA,NA,2020-06-10 01:00:00
"USGS","01208837",9.7,NA,NA,19.7,NA,NA,2020-06-10 01:15:00
"USGS","01208837",8.9,NA,NA,19.9,NA,NA,2020-06-10 01:30:00
"USGS","01208837",8.4,NA,NA,20,NA,NA,2020-06-10 01:45:00
"USGS","01208837",8,NA,NA,20.1,NA,NA,2020-06-10 02:00:00
"USGS","01208837",7.3,NA,NA,20.3,NA,NA,2020-06-10 02:15:00
"USGS","01208837",7.2,NA,NA,20.3,NA,NA,2020-06-10 02:30:00
"USGS","01208837",7.2,NA,NA,20.3,NA,NA,2020-06-10 02:45:00
"USGS","01208837",8.4,NA,NA,20,NA,NA,2020-06-10 03:00:00
"USGS","01208837",9.1,NA,NA,19.8,NA,NA,2020-06-10 03:15:00
"USGS","01208837",9.1,NA,NA,19.8,NA,NA,2020-06-10 03:30:00
"USGS","01208837",10,NA,NA,19.5,NA,NA,2020-06-10 03:45:00
"USGS","01208837",11,NA,NA,19.3,NA,NA,2020-06-10 04:00:00
"USGS","01208837",11,NA,NA,19.2,NA,NA,2020-06-10 04:15:00
"USGS","01208837",14,NA,NA,18.5,NA,NA,2020-06-10 04:30:00
"USGS","01208837",20,NA,NA,16.3,NA,NA,2020-06-10 04:45:00
"USGS","01208837",22,NA,NA,15.4,NA,NA,2020-06-10 05:00:00
"USGS","01208837",24,NA,NA,14.8,NA,NA,2020-06-10 05:15:00
"USGS","01208837",24,NA,NA,14.5,NA,NA,2020-06-10 05:30:00
"USGS","01208837",25,NA,NA,14.3,NA,NA,2020-06-10 05:45:00
"USGS","01208837",25,NA,NA,14.1,NA,NA,2020-06-10 06:00:00
"USGS","01208837",25,NA,NA,14,NA,NA,2020-06-10 06:15:00
"USGS","01208837",25,NA,NA,14,NA,NA,2020-06-10 06:30:00
"USGS","01208837",25,NA,NA,13.9,NA,NA,2020-06-10 06:45:00
"USGS","01208837",25,NA,NA,13.9,NA,NA,2020-06-10 07:00:00
"USGS","01208837",26,NA,NA,13.9,NA,NA,2020-06-10 07:15:00
"USGS","01208837",26,NA,NA,13.9,NA,NA,2020-06-10 07:30:00
"USGS","01208837",26,NA,NA,13.9,NA,NA,2020-06-10 07:45:00
"USGS","01208837",26,NA,NA,13.8,NA,NA,2020-06-10 08:00:00
"USGS","01208837",26,NA,NA,13.8,NA,NA,2020-06-10 08:15:00
"USGS","01208837",26,NA,NA,13.8,NA,NA,2020-06-10 08:30:00
"USGS","01208837",25,NA,NA,14,NA,NA,2020-06-10 08:45:00
"USGS","01208837",25,NA,NA,14,NA,NA,2020-06-10 09:00:00
"USGS","01208837",25,NA,NA,13.9,NA,NA,2020-06-10 09:15:00
"USGS","01208837",25,NA,NA,14,NA,NA,2020-06-10 09:30:00
"USGS","01208837",25,NA,NA,14.2,NA,NA,2020-06-10 09:45:00
"USGS","01208837",23,NA,NA,14.9,NA,NA,2020-06-10 10:00:00
"USGS","01208837",22,NA,NA,15.3,NA,NA,2020-06-10 10:15:00
"USGS","01208837",21,NA,NA,15.6,NA,NA,2020-06-10 10:30:00
"USGS","01208837",20,NA,NA,16.2,NA,NA,2020-06-10 10:45:00
"USGS","01208837",18,NA,NA,17,NA,NA,2020-06-10 11:00:00
"USGS","01208837",17,NA,NA,17.3,NA,NA,2020-06-10 11:15:00
"USGS","01208837",15,NA,NA,17.8,NA,NA,2020-06-10 11:30:00
"USGS","01208837",14,NA,NA,18.2,NA,NA,2020-06-10 11:45:00
"USGS","01208837",13,NA,NA,18.5,NA,NA,2020-06-10 12:00:00
"USGS","01208837",12,NA,NA,18.8,NA,NA,2020-06-10 12:15:00
"USGS","01208837",11,NA,NA,18.9,NA,NA,2020-06-10 12:30:00
"USGS","01208837",11,NA,NA,18.9,NA,NA,2020-06-10 12:45:00
"USGS","01208837",10,NA,NA,19.2,NA,NA,2020-06-10 13:00:00
"USGS","01208837",9.9,NA,NA,19.4,NA,NA,2020-06-10 13:15:00
"USGS","01208837",9.3,NA,NA,19.6,NA,NA,2020-06-10 13:30:00
"USGS","01208837",8.7,NA,NA,19.7,NA,NA,2020-06-10 13:45:00
"USGS","01208837",8.1,NA,NA,19.8,NA,NA,2020-06-10 14:00:00
"USGS","01208837",7.6,NA,NA,20,NA,NA,2020-06-10 14:15:00
"USGS","01208837",7.5,NA,NA,20.1,NA,NA,2020-06-10 14:30:00
"USGS","01208837",7.1,NA,NA,20.2,NA,NA,2020-06-10 14:45:00
"USGS","01208837",6.9,NA,NA,20.3,NA,NA,2020-06-10 15:00:00
"USGS","01208837",7.4,NA,NA,20.2,NA,NA,2020-06-10 15:15:00
"USGS","01208837",8,NA,NA,20,NA,NA,2020-06-10 15:30:00
"USGS","01208837",8.3,NA,NA,20,NA,NA,2020-06-10 15:45:00
"USGS","01208837",9,NA,NA,20,NA,NA,2020-06-10 16:00:00
"USGS","01208837",9.5,NA,NA,19.7,NA,NA,2020-06-10 16:15:00
"USGS","01208837",10,NA,NA,19.8,NA,NA,2020-06-10 16:30:00
"USGS","01208837",12,NA,NA,19.3,NA,NA,2020-06-10 16:45:00
"USGS","01208837",16,NA,NA,18.2,NA,NA,2020-06-10 17:00:00
"USGS","01208837",20,NA,NA,17,NA,NA,2020-06-10 17:15:00
"USGS","01208837",23,NA,NA,16.4,NA,NA,2020-06-10 17:30:00
"USGS","01208837",23,NA,NA,16.3,NA,NA,2020-06-10 17:45:00
"USGS","01208837",24,NA,NA,16,NA,NA,2020-06-10 18:00:00
"USGS","01208837",24,NA,NA,15.9,NA,NA,2020-06-10 18:15:00
"USGS","01208837",25,NA,NA,15.9,NA,NA,2020-06-10 18:30:00
"USGS","01208837",25,NA,NA,15.9,NA,NA,2020-06-10 18:45:00
"USGS","01208837",25,NA,NA,15.9,NA,NA,2020-06-10 19:00:00
"USGS","01208837",25,NA,NA,15.9,NA,NA,2020-06-10 19:15:00
"USGS","01208837",25,NA,NA,15.8,NA,NA,2020-06-10 19:30:00
"USGS","01208837",25,NA,NA,15.9,NA,NA,2020-06-10 19:45:00
"USGS","01208837",25,NA,NA,15.9,NA,NA,2020-06-10 20:00:00
"USGS","01208837",26,NA,NA,15.9,NA,NA,2020-06-10 20:15:00
"USGS","01208837",26,NA,NA,15.9,NA,NA,2020-06-10 20:30:00
"USGS","01208837",26,NA,NA,15.9,NA,NA,2020-06-10 20:45:00
"USGS","01208837",25,NA,NA,16.1,NA,NA,2020-06-10 21:00:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-10 21:15:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-10 21:30:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-10 21:45:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-10 22:00:00
"USGS","01208837",25,NA,NA,16.1,NA,NA,2020-06-10 22:15:00
"USGS","01208837",25,NA,NA,16.1,NA,NA,2020-06-10 22:30:00
"USGS","01208837",24,NA,NA,16.8,NA,NA,2020-06-10 22:45:00
"USGS","01208837",22,NA,NA,17.2,NA,NA,2020-06-10 23:00:00
"USGS","01208837",21,NA,NA,17.6,NA,NA,2020-06-10 23:15:00
"USGS","01208837",19,NA,NA,18,NA,NA,2020-06-10 23:30:00
"USGS","01208837",18,NA,NA,18.4,NA,NA,2020-06-10 23:45:00
"USGS","01208837",17,NA,NA,18.7,NA,NA,2020-06-11 00:00:00
"USGS","01208837",16,NA,NA,19,NA,NA,2020-06-11 00:15:00
"USGS","01208837",14,NA,NA,19.4,NA,NA,2020-06-11 00:30:00
"USGS","01208837",13,NA,NA,19.6,NA,NA,2020-06-11 00:45:00
"USGS","01208837",12,NA,NA,19.7,NA,NA,2020-06-11 01:00:00
"USGS","01208837",12,NA,NA,19.9,NA,NA,2020-06-11 01:15:00
"USGS","01208837",11,NA,NA,20,NA,NA,2020-06-11 01:30:00
"USGS","01208837",11,NA,NA,20.1,NA,NA,2020-06-11 01:45:00
"USGS","01208837",10,NA,NA,20.2,NA,NA,2020-06-11 02:00:00
"USGS","01208837",9.6,NA,NA,20.4,NA,NA,2020-06-11 02:15:00
"USGS","01208837",9.1,NA,NA,20.4,NA,NA,2020-06-11 02:30:00
"USGS","01208837",8.6,NA,NA,20.6,NA,NA,2020-06-11 02:45:00
"USGS","01208837",8.2,NA,NA,20.7,NA,NA,2020-06-11 03:00:00
"USGS","01208837",8,NA,NA,20.7,NA,NA,2020-06-11 03:15:00
"USGS","01208837",7.6,NA,NA,20.8,NA,NA,2020-06-11 03:30:00
"USGS","01208837",8.9,NA,NA,20.5,NA,NA,2020-06-11 03:45:00
"USGS","01208837",9.9,NA,NA,20.3,NA,NA,2020-06-11 04:00:00
"USGS","01208837",9.1,NA,NA,20.4,NA,NA,2020-06-11 04:15:00
"USGS","01208837",9.7,NA,NA,20.2,NA,NA,2020-06-11 04:30:00
"USGS","01208837",11,NA,NA,19.9,NA,NA,2020-06-11 04:45:00
"USGS","01208837",12,NA,NA,19.7,NA,NA,2020-06-11 05:00:00
"USGS","01208837",14,NA,NA,19.2,NA,NA,2020-06-11 05:15:00
"USGS","01208837",18,NA,NA,18.3,NA,NA,2020-06-11 05:30:00
"USGS","01208837",21,NA,NA,17.5,NA,NA,2020-06-11 05:45:00
"USGS","01208837",22,NA,NA,17.3,NA,NA,2020-06-11 06:00:00
"USGS","01208837",24,NA,NA,16.8,NA,NA,2020-06-11 06:15:00
"USGS","01208837",24,NA,NA,16.7,NA,NA,2020-06-11 06:30:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 06:45:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 07:00:00
"USGS","01208837",25,NA,NA,16.5,NA,NA,2020-06-11 07:15:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 07:30:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 07:45:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 08:00:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-11 08:15:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-11 08:30:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-11 08:45:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-11 09:00:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-11 09:15:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 09:30:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 09:45:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 10:00:00
"USGS","01208837",25,NA,NA,16.4,NA,NA,2020-06-11 10:15:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 10:30:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 10:45:00
"USGS","01208837",24,NA,NA,16.9,NA,NA,2020-06-11 11:00:00
"USGS","01208837",22,NA,NA,17.4,NA,NA,2020-06-11 11:15:00
"USGS","01208837",20,NA,NA,17.8,NA,NA,2020-06-11 11:30:00
"USGS","01208837",19,NA,NA,18.1,NA,NA,2020-06-11 11:45:00
"USGS","01208837",18,NA,NA,18.3,NA,NA,2020-06-11 12:00:00
"USGS","01208837",17,NA,NA,18.6,NA,NA,2020-06-11 12:15:00
"USGS","01208837",16,NA,NA,18.8,NA,NA,2020-06-11 12:30:00
"USGS","01208837",15,NA,NA,19,NA,NA,2020-06-11 12:45:00
"USGS","01208837",14,NA,NA,19.1,NA,NA,2020-06-11 13:00:00
"USGS","01208837",13,NA,NA,19.4,NA,NA,2020-06-11 13:15:00
"USGS","01208837",12,NA,NA,19.6,NA,NA,2020-06-11 13:30:00
"USGS","01208837",12,NA,NA,19.8,NA,NA,2020-06-11 13:45:00
"USGS","01208837",10,NA,NA,20.1,NA,NA,2020-06-11 14:00:00
"USGS","01208837",9.6,NA,NA,20.2,NA,NA,2020-06-11 14:15:00
"USGS","01208837",8.8,NA,NA,20.3,NA,NA,2020-06-11 14:30:00
"USGS","01208837",8.4,NA,NA,20.4,NA,NA,2020-06-11 14:45:00
"USGS","01208837",8.2,NA,NA,20.5,NA,NA,2020-06-11 15:00:00
"USGS","01208837",7.7,NA,NA,20.6,NA,NA,2020-06-11 15:15:00
"USGS","01208837",7.3,NA,NA,20.6,NA,NA,2020-06-11 15:30:00
"USGS","01208837",7.2,NA,NA,20.7,NA,NA,2020-06-11 15:45:00
"USGS","01208837",7.3,NA,NA,20.7,NA,NA,2020-06-11 16:00:00
"USGS","01208837",8.2,NA,NA,20.5,NA,NA,2020-06-11 16:15:00
"USGS","01208837",8.5,NA,NA,20.4,NA,NA,2020-06-11 16:30:00
"USGS","01208837",8.5,NA,NA,20.5,NA,NA,2020-06-11 16:45:00
"USGS","01208837",9.8,NA,NA,20.2,NA,NA,2020-06-11 17:00:00
"USGS","01208837",11,NA,NA,20,NA,NA,2020-06-11 17:15:00
"USGS","01208837",11,NA,NA,20,NA,NA,2020-06-11 17:30:00
"USGS","01208837",13,NA,NA,19.7,NA,NA,2020-06-11 17:45:00
"USGS","01208837",15,NA,NA,19.1,NA,NA,2020-06-11 18:00:00
"USGS","01208837",20,NA,NA,17.9,NA,NA,2020-06-11 18:15:00
"USGS","01208837",22,NA,NA,17.4,NA,NA,2020-06-11 18:30:00
"USGS","01208837",24,NA,NA,17,NA,NA,2020-06-11 18:45:00
"USGS","01208837",24,NA,NA,16.9,NA,NA,2020-06-11 19:00:00
"USGS","01208837",25,NA,NA,16.8,NA,NA,2020-06-11 19:15:00
"USGS","01208837",25,NA,NA,16.7,NA,NA,2020-06-11 19:30:00
"USGS","01208837",25,NA,NA,16.7,NA,NA,2020-06-11 19:45:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 20:00:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 20:15:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 20:30:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 20:45:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 21:00:00
"USGS","01208837",26,NA,NA,16.5,NA,NA,2020-06-11 21:15:00
"USGS","01208837",26,NA,NA,16.5,NA,NA,2020-06-11 21:30:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 21:45:00
"USGS","01208837",25,NA,NA,16.6,NA,NA,2020-06-11 22:00:00
"USGS","01208837",25,NA,NA,16.8,NA,NA,2020-06-11 22:15:00
"USGS","01208837",25,NA,NA,16.8,NA,NA,2020-06-11 22:30:00
"USGS","01208837",25,NA,NA,16.8,NA,NA,2020-06-11 22:45:00
"USGS","01208837",25,NA,NA,16.8,NA,NA,2020-06-11 23:00:00
"USGS","01208837",25,NA,NA,16.9,NA,NA,2020-06-11 23:15:00
"USGS","01208837",23,NA,NA,17.4,NA,NA,2020-06-11 23:30:00
"USGS","01208837",22,NA,NA,17.6,NA,NA,2020-06-11 23:45:00
"USGS","01208837",19,NA,NA,18.3,NA,NA,2020-06-12 00:00:00
"USGS","01208837",18,NA,NA,18.6,NA,NA,2020-06-12 00:15:00
"USGS","01208837",16,NA,NA,18.9,NA,NA,2020-06-12 00:30:00
"USGS","01208837",15,NA,NA,19.1,NA,NA,2020-06-12 00:45:00
"USGS","01208837",14,NA,NA,19.4,NA,NA,2020-06-12 01:00:00
"USGS","01208837",13,NA,NA,19.6,NA,NA,2020-06-12 01:15:00
"USGS","01208837",12,NA,NA,19.7,NA,NA,2020-06-12 01:30:00
"USGS","01208837",12,NA,NA,19.7,NA,NA,2020-06-12 01:45:00
"USGS","01208837",11,NA,NA,19.9,NA,NA,2020-06-12 02:00:00
"USGS","01208837",10,NA,NA,20.1,NA,NA,2020-06-12 02:15:00
"USGS","01208837",9.5,NA,NA,20.2,NA,NA,2020-06-12 02:30:00
"USGS","01208837",8.8,NA,NA,20.3,NA,NA,2020-06-12 02:45:00
"USGS","01208837",8.2,NA,NA,20.5,NA,NA,2020-06-12 03:00:00
"USGS","01208837",7.7,NA,NA,20.5,NA,NA,2020-06-12 03:15:00
"USGS","01208837",6.9,NA,NA,20.7,NA,NA,2020-06-12 03:30:00
"USGS","01208837",6.5,NA,NA,20.8,NA,NA,2020-06-12 03:45:00
"USGS","01208837",6.1,NA,NA,20.8,NA,NA,2020-06-12 04:00:00
"USGS","01208837",5.9,NA,NA,20.9,NA,NA,2020-06-12 04:15:00
"USGS","01208837",5.5,NA,NA,20.9,NA,NA,2020-06-12 04:30:00
"USGS","01208837",6.8,NA,NA,20.7,NA,NA,2020-06-12 04:45:00
"USGS","01208837",7,NA,NA,20.6,NA,NA,2020-06-12 05:00:00
"USGS","01208837",7.8,NA,NA,20.5,NA,NA,2020-06-12 05:15:00
"USGS","01208837",7.9,NA,NA,20.5,NA,NA,2020-06-12 05:30:00
"USGS","01208837",9.3,NA,NA,20.2,NA,NA,2020-06-12 05:45:00
"USGS","01208837",9.8,NA,NA,20.1,NA,NA,2020-06-12 06:00:00
"USGS","01208837",11,NA,NA,19.8,NA,NA,2020-06-12 06:15:00
"USGS","01208837",13,NA,NA,19.4,NA,NA,2020-06-12 06:30:00
"USGS","01208837",16,NA,NA,18.7,NA,NA,2020-06-12 06:45:00
"USGS","01208837",19,NA,NA,18,NA,NA,2020-06-12 07:00:00
"USGS","01208837",23,NA,NA,16.7,NA,NA,2020-06-12 07:15:00
"USGS","01208837",24,NA,NA,16.5,NA,NA,2020-06-12 07:30:00
"USGS","01208837",24,NA,NA,16.3,NA,NA,2020-06-12 07:45:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-12 08:00:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-12 08:15:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-12 08:30:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-12 08:45:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-12 09:00:00
"USGS","01208837",25,NA,NA,16.1,NA,NA,2020-06-12 09:15:00
"USGS","01208837",25,NA,NA,16.1,NA,NA,2020-06-12 09:30:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-12 09:45:00
"USGS","01208837",25,NA,NA,16.2,NA,NA,2020-06-12 10:00:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-12 10:15:00
"USGS","01208837",25,NA,NA,16.3,NA,NA,2020-06-12 10:30:00
"USGS","01208837",24,NA,NA,16.5,NA,NA,2020-06-12 10:45:00
"USGS","01208837",24,NA,NA,16.4,NA,NA,2020-06-12 11:00:00
"USGS","01208837",24,NA,NA,16.6,NA,NA,2020-06-12 11:15:00
"USGS","01208837",22,NA,NA,16.9,NA,NA,2020-06-12 11:30:00
"USGS","01208837",20,NA,NA,17.6,NA,NA,2020-06-12 11:45:00
"USGS","01208837",18,NA,NA,18.2,NA,NA,2020-06-12 12:00:00
"USGS","01208837",18,NA,NA,18.2,NA,NA,2020-06-12 12:15:00
"USGS","01208837",16,NA,NA,18.7,NA,NA,2020-06-12 12:30:00
"USGS","01208837",15,NA,NA,18.9,NA,NA,2020-06-12 12:45:00
"USGS","01208837",14,NA,NA,19.3,NA,NA,2020-06-12 13:00:00
"USGS","01208837",13,NA,NA,19.5,NA,NA,2020-06-12 13:15:00
"USGS","01208837",12,NA,NA,19.8,NA,NA,2020-06-12 13:30:00
"USGS","01208837",11,NA,NA,20,NA,NA,2020-06-12 13:45:00
"USGS","01208837",10,NA,NA,20.1,NA,NA,2020-06-12 14:00:00
"USGS","01208837",9.5,NA,NA,20.4,NA,NA,2020-06-12 14:15:00
"USGS","01208837",9.3,NA,NA,20.5,NA,NA,2020-06-12 14:30:00
"USGS","01208837",8.5,NA,NA,20.7,NA,NA,2020-06-12 14:45:00
"USGS","01208837",7.9,NA,NA,21,NA,NA,2020-06-12 15:00:00
"USGS","01208837",7.5,NA,NA,21,NA,NA,2020-06-12 15:15:00
"USGS","01208837",7,NA,NA,21.1,NA,NA,2020-06-12 15:30:00
"USGS","01208837",6.6,NA,NA,21.1,NA,NA,2020-06-12 15:45:00
"USGS","01208837",6.3,NA,NA,21.3,NA,NA,2020-06-12 16:00:00
"USGS","01208837",5.8,NA,NA,21.5,NA,NA,2020-06-12 16:15:00
"USGS","01208837",5.5,NA,NA,21.5,NA,NA,2020-06-12 16:30:00
"USGS","01208837",5.6,NA,NA,21.6,NA,NA,2020-06-12 16:45:00
"USGS","01208837",5.7,NA,NA,21.6,NA,NA,2020-06-12 17:00:00
"USGS","01208837",6.5,NA,NA,21.5,NA,NA,2020-06-12 17:15:00
"USGS","01208837",7.1,NA,NA,21.5,NA,NA,2020-06-12 17:30:00
"USGS","01208837",7.1,NA,NA,21.8,NA,NA,2020-06-12 17:45:00
"USGS","01208837",8.1,NA,NA,21.6,NA,NA,2020-06-12 18:00:00
"USGS","01208837",8.6,NA,NA,21.5,NA,NA,2020-06-12 18:15:00
"USGS","01208837",9.4,NA,NA,21.6,NA,NA,2020-06-12 18:30:00
"USGS","01208837",12,NA,NA,20.7,NA,NA,2020-06-12 18:45:00
"USGS","01208837",13,NA,NA,20.7,NA,NA,2020-06-12 19:00:00
"USGS","01208837",15,NA,NA,20.3,NA,NA,2020-06-12 19:15:00
"USGS","01208837",17,NA,NA,19.7,NA,NA,2020-06-12 19:30:00
"USGS","01208837",19,NA,NA,19.1,NA,NA,2020-06-12 19:45:00
"USGS","01208837",24,NA,NA,17.8,NA,NA,2020-06-12 20:00:00
"USGS","01208837",24,NA,NA,17.5,NA,NA,2020-06-12 20:15:00
"USGS","01208837",25,NA,NA,17.3,NA,NA,2020-06-12 20:30:00
"USGS","01208837",25,NA,NA,17.3,NA,NA,2020-06-12 20:45:00
"USGS","01208837",25,NA,NA,17.2,NA,NA,2020-06-12 21:00:00
