,Date Time,Site,variable,mean
46565,9/17/23 14:00,FENC,Salinity,28.50456167
46587,9/17/23 15:00,FENC,Salinity,28.41556
46609,9/17/23 16:00,FENC,Salinity,26.24399833
46631,9/17/23 17:00,FENC,Salinity,22.54118
46653,9/17/23 18:00,FENC,Salinity,20.492955
46675,9/17/23 19:00,FENC,Salinity,19.14178
46697,9/17/23 20:00,FENC,Salinity,18.43032
46719,9/17/23 21:00,FENC,Salinity,19.164
46741,9/17/23 22:00,FENC,Salinity,28.11957333
46763,9/17/23 23:00,FENC,Salinity,28.41997833
46785,9/18/23 0:00,FENC,Salinity,28.41015167
46807,9/18/23 1:00,FENC,Salinity,28.41037833
46829,9/18/23 2:00,FENC,Salinity,28.41269333
46851,9/18/23 3:00,FENC,Salinity,28.36286833
46873,9/18/23 4:00,FENC,Salinity,27.292645
46895,9/18/23 5:00,FENC,Salinity,22.974235
46917,9/18/23 6:00,FENC,Salinity,20.25612667
46939,9/18/23 7:00,FENC,Salinity,17.12504167
46961,9/18/23 8:00,FENC,Salinity,14.57240167
46983,9/18/23 9:00,FENC,Salinity,16.7127
47005,9/18/23 10:00,FENC,Salinity,27.67144167
47027,9/18/23 11:00,FENC,Salinity,28.02582
47049,9/18/23 12:00,FENC,Salinity,28.13209167
47071,9/18/23 13:00,FENC,Salinity,28.15478833
47093,9/18/23 14:00,FENC,Salinity,28.03056833
47115,9/18/23 15:00,FENC,Salinity,27.60736
47137,9/18/23 16:00,FENC,Salinity,26.37503
47159,9/18/23 17:00,FENC,Salinity,22.681705
47181,9/18/23 18:00,FENC,Salinity,18.70955167
47203,9/18/23 19:00,FENC,Salinity,17.1311
47225,9/18/23 20:00,FENC,Salinity,15.765665
47247,9/18/23 21:00,FENC,Salinity,13.643215
47269,9/18/23 22:00,FENC,Salinity,27.34766
47291,9/18/23 23:00,FENC,Salinity,28.17479333
47313,9/19/23 0:00,FENC,Salinity,28.20027667
47335,9/19/23 1:00,FENC,Salinity,28.22316
47357,9/19/23 2:00,FENC,Salinity,28.201645
47379,9/19/23 3:00,FENC,Salinity,28.0541
47401,9/19/23 4:00,FENC,Salinity,25.45163167
47423,9/19/23 5:00,FENC,Salinity,19.85286333
47445,9/19/23 6:00,FENC,Salinity,15.76208167
47467,9/19/23 7:00,FENC,Salinity,13.58798
47489,9/19/23 8:00,FENC,Salinity,12.50826667
47511,9/19/23 9:00,FENC,Salinity,11.9817
47533,9/19/23 10:00,FENC,Salinity,18.692763
47555,9/19/23 11:00,FENC,Salinity,28.13668167
47577,9/19/23 12:00,FENC,Salinity,28.25717167
47599,9/19/23 13:00,FENC,Salinity,28.26640333
47621,9/19/23 14:00,FENC,Salinity,28.271495
47643,9/19/23 15:00,FENC,Salinity,28.29255333
47665,9/19/23 16:00,FENC,Salinity,28.12119
47687,9/19/23 17:00,FENC,Salinity,25.55224833
47709,9/19/23 18:00,FENC,Salinity,21.16284
47731,9/19/23 19:00,FENC,Salinity,18.629395
47753,9/19/23 20:00,FENC,Salinity,17.36527
47775,9/19/23 21:00,FENC,Salinity,16.24735667
47797,9/19/23 22:00,FENC,Salinity,15.69889167
47819,9/19/23 23:00,FENC,Salinity,23.05234
47841,9/20/23 0:00,FENC,Salinity,28.20911333
47863,9/20/23 1:00,FENC,Salinity,28.25187333
47885,9/20/23 2:00,FENC,Salinity,28.25478667
47907,9/20/23 3:00,FENC,Salinity,28.23743167
47929,9/20/23 4:00,FENC,Salinity,28.10350833
47951,9/20/23 5:00,FENC,Salinity,25.05717
47973,9/20/23 6:00,FENC,Salinity,18.99059667
47995,9/20/23 7:00,FENC,Salinity,16.37495333
48017,9/20/23 8:00,FENC,Salinity,15.40791833
48039,9/20/23 9:00,FENC,Salinity,15.426955
48061,9/20/23 10:00,FENC,Salinity,15.24026333
48083,9/20/23 11:00,FENC,Salinity,26.28298667
48105,9/20/23 12:00,FENC,Salinity,28.3102
48127,9/20/23 13:00,FENC,Salinity,28.36699
48149,9/20/23 14:00,FENC,Salinity,28.37237
48171,9/20/23 15:00,FENC,Salinity,28.39131
48193,9/20/23 16:00,FENC,Salinity,28.42867167
48215,9/20/23 17:00,FENC,Salinity,28.07278667
48237,9/20/23 18:00,FENC,Salinity,25.071465
48259,9/20/23 19:00,FENC,Salinity,21.78496333
48281,9/20/23 20:00,FENC,Salinity,20.107525
48303,9/20/23 21:00,FENC,Salinity,18.7478
48325,9/20/23 22:00,FENC,Salinity,18.21084167
48347,9/20/23 23:00,FENC,Salinity,16.99624
48369,9/21/23 0:00,FENC,Salinity,27.55132833
48391,9/21/23 1:00,FENC,Salinity,28.34238667
48413,9/21/23 2:00,FENC,Salinity,28.32723
48435,9/21/23 3:00,FENC,Salinity,28.32997833
48457,9/21/23 4:00,FENC,Salinity,28.296385
48479,9/21/23 5:00,FENC,Salinity,28.18793333
48501,9/21/23 6:00,FENC,Salinity,25.86207833
48523,9/21/23 7:00,FENC,Salinity,20.809045
48545,9/21/23 8:00,FENC,Salinity,18.09398167
48567,9/21/23 9:00,FENC,Salinity,16.771105
48589,9/21/23 10:00,FENC,Salinity,16.510335
48611,9/21/23 11:00,FENC,Salinity,18.32841333
48633,9/21/23 12:00,FENC,Salinity,28.26369333
48655,9/21/23 13:00,FENC,Salinity,28.35561
48677,9/21/23 14:00,FENC,Salinity,28.38077833
48699,9/21/23 15:00,FENC,Salinity,28.40052833
48721,9/21/23 16:00,FENC,Salinity,28.41086167
48743,9/21/23 17:00,FENC,Salinity,28.45653167
48765,9/21/23 18:00,FENC,Salinity,28.34824833
48787,9/21/23 19:00,FENC,Salinity,26.24781667
48809,9/21/23 20:00,FENC,Salinity,22.69210333
48831,9/21/23 21:00,FENC,Salinity,20.81087833
48853,9/21/23 22:00,FENC,Salinity,19.54010167
48875,9/21/23 23:00,FENC,Salinity,18.85212333
48897,9/22/23 0:00,FENC,Salinity,18.08672333
48919,9/22/23 1:00,FENC,Salinity,27.78875667
48941,9/22/23 2:00,FENC,Salinity,28.39839667
48963,9/22/23 3:00,FENC,Salinity,28.40130333
48985,9/22/23 4:00,FENC,Salinity,28.39696667
49007,9/22/23 5:00,FENC,Salinity,28.37601833
49029,9/22/23 6:00,FENC,Salinity,28.22917667
49051,9/22/23 7:00,FENC,Salinity,26.25653333
49073,9/22/23 8:00,FENC,Salinity,21.378805
49095,9/22/23 9:00,FENC,Salinity,18.812015
49117,9/22/23 10:00,FENC,Salinity,17.92876833
49139,9/22/23 11:00,FENC,Salinity,17.79289833
49161,9/22/23 12:00,FENC,Salinity,22.71005333
49183,9/22/23 13:00,FENC,Salinity,28.216365
49205,9/22/23 14:00,FENC,Salinity,28.30292333
49227,9/22/23 15:00,FENC,Salinity,28.36483
49249,9/22/23 16:00,FENC,Salinity,28.44284667
49271,9/22/23 17:00,FENC,Salinity,28.45189833
49293,9/22/23 18:00,FENC,Salinity,28.45612333
49315,9/22/23 19:00,FENC,Salinity,28.38477667
49337,9/22/23 20:00,FENC,Salinity,27.53247667
49359,9/22/23 21:00,FENC,Salinity,23.91674333
49381,9/22/23 22:00,FENC,Salinity,21.72422
49403,9/22/23 23:00,FENC,Salinity,20.649065
49425,9/23/23 0:00,FENC,Salinity,19.79350167
49447,9/23/23 1:00,FENC,Salinity,25.85407333
49469,9/23/23 2:00,FENC,Salinity,28.26465333
49491,9/23/23 3:00,FENC,Salinity,28.38735
49513,9/23/23 4:00,FENC,Salinity,28.41359333
49535,9/23/23 5:00,FENC,Salinity,28.41612333
49557,9/23/23 6:00,FENC,Salinity,28.39608333
49579,9/23/23 7:00,FENC,Salinity,28.35961667
49601,9/23/23 8:00,FENC,Salinity,27.889735
49623,9/23/23 9:00,FENC,Salinity,25.42341167
49645,9/23/23 10:00,FENC,Salinity,21.23378667
49667,9/23/23 11:00,FENC,Salinity,18.574535
49689,9/23/23 12:00,FENC,Salinity,19.078895
49711,9/23/23 13:00,FENC,Salinity,27.327895
49733,9/23/23 14:00,FENC,Salinity,28.037135
49755,9/23/23 15:00,FENC,Salinity,28.25481667
49777,9/23/23 16:00,FENC,Salinity,28.34339333
49799,9/23/23 17:00,FENC,Salinity,28.3835
49821,9/23/23 18:00,FENC,Salinity,28.36
49843,9/23/23 19:00,FENC,Salinity,28.31104333
49865,9/23/23 20:00,FENC,Salinity,28.11080167
49887,9/23/23 21:00,FENC,Salinity,27.08858333
49909,9/23/23 22:00,FENC,Salinity,24.227735
49931,9/23/23 23:00,FENC,Salinity,21.92237
49953,9/24/23 0:00,FENC,Salinity,21.13360833
49975,9/24/23 1:00,FENC,Salinity,23.24631167
49997,9/24/23 2:00,FENC,Salinity,27.57712
50019,9/24/23 3:00,FENC,Salinity,27.93721333
50041,9/24/23 4:00,FENC,Salinity,28.08605667
50063,9/24/23 5:00,FENC,Salinity,28.20615833
50085,9/24/23 6:00,FENC,Salinity,28.23142833
50107,9/24/23 7:00,FENC,Salinity,28.20678333
50129,9/24/23 8:00,FENC,Salinity,28.08780167
50151,9/24/23 9:00,FENC,Salinity,27.47322167
50173,9/24/23 10:00,FENC,Salinity,25.14907333
50195,9/24/23 11:00,FENC,Salinity,21.19610167
50217,9/24/23 12:00,FENC,Salinity,18.91795667
50239,9/24/23 13:00,FENC,Salinity,17.8792
50261,9/24/23 14:00,FENC,Salinity,25.50457833
50283,9/24/23 15:00,FENC,Salinity,27.81876
50305,9/24/23 16:00,FENC,Salinity,28.03381167
50327,9/24/23 17:00,FENC,Salinity,28.21015667
50349,9/24/23 18:00,FENC,Salinity,28.29115
50371,9/24/23 19:00,FENC,Salinity,28.26844667
50393,9/24/23 20:00,FENC,Salinity,28.24816167
50415,9/24/23 21:00,FENC,Salinity,28.06237833
50437,9/24/23 22:00,FENC,Salinity,26.74524333
50459,9/24/23 23:00,FENC,Salinity,22.83972333
50481,9/25/23 0:00,FENC,Salinity,21.12053333
50503,9/25/23 1:00,FENC,Salinity,20.48369
50525,9/25/23 2:00,FENC,Salinity,19.65708833
50547,9/25/23 3:00,FENC,Salinity,24.47309833
50569,9/25/23 4:00,FENC,Salinity,27.934355
50591,9/25/23 5:00,FENC,Salinity,28.11552167
50613,9/25/23 6:00,FENC,Salinity,28.19214667
50635,9/25/23 7:00,FENC,Salinity,28.09326333
50657,9/25/23 8:00,FENC,Salinity,28.03114
50679,9/25/23 9:00,FENC,Salinity,27.99821
50701,9/25/23 10:00,FENC,Salinity,27.47946667
50723,9/25/23 11:00,FENC,Salinity,24.78515333
50745,9/25/23 12:00,FENC,Salinity,20.67011667
50767,9/25/23 13:00,FENC,Salinity,18.99038667
50789,9/25/23 14:00,FENC,Salinity,17.97795833
50811,9/25/23 15:00,FENC,Salinity,24.93723
50833,9/25/23 16:00,FENC,Salinity,27.02958833
50855,9/25/23 17:00,FENC,Salinity,27.562355
50877,9/25/23 18:00,FENC,Salinity,27.862135
50899,9/25/23 19:00,FENC,Salinity,28.007465
50921,9/25/23 20:00,FENC,Salinity,27.96875833
50943,9/25/23 21:00,FENC,Salinity,27.90276333
50965,9/25/23 22:00,FENC,Salinity,27.53582167
50987,9/25/23 23:00,FENC,Salinity,25.37385
51009,9/26/23 0:00,FENC,Salinity,21.56361333
51031,9/26/23 1:00,FENC,Salinity,19.68406167
51053,9/26/23 2:00,FENC,Salinity,17.99668167
51075,9/26/23 3:00,FENC,Salinity,16.23357167
51097,9/26/23 4:00,FENC,Salinity,21.89706333
51119,9/26/23 5:00,FENC,Salinity,27.82954667
51141,9/26/23 6:00,FENC,Salinity,27.96737
51163,9/26/23 7:00,FENC,Salinity,28.03862167
51185,9/26/23 8:00,FENC,Salinity,27.99375833
51207,9/26/23 9:00,FENC,Salinity,27.941795
51229,9/26/23 10:00,FENC,Salinity,27.93330167
51251,9/26/23 11:00,FENC,Salinity,27.56895667
51273,9/26/23 12:00,FENC,Salinity,24.64207333
51295,9/26/23 13:00,FENC,Salinity,21.03886667
51317,9/26/23 14:00,FENC,Salinity,20.13035333
51339,9/26/23 15:00,FENC,Salinity,19.32661333
51361,9/26/23 16:00,FENC,Salinity,21.03381333
51383,9/26/23 17:00,FENC,Salinity,27.68700333
51405,9/26/23 18:00,FENC,Salinity,27.86901167
51427,9/26/23 19:00,FENC,Salinity,27.93365833
51449,9/26/23 20:00,FENC,Salinity,27.81836167
51471,9/26/23 21:00,FENC,Salinity,27.826125
51493,9/26/23 22:00,FENC,Salinity,27.78787667
51515,9/26/23 23:00,FENC,Salinity,27.78980833
51537,9/27/23 0:00,FENC,Salinity,26.67697833
51559,9/27/23 1:00,FENC,Salinity,23.80428833
51581,9/27/23 2:00,FENC,Salinity,22.68225333
51603,9/27/23 3:00,FENC,Salinity,21.77707167
51625,9/27/23 4:00,FENC,Salinity,21.04079833
51647,9/27/23 5:00,FENC,Salinity,20.72458
51669,9/27/23 6:00,FENC,Salinity,27.66820167
51691,9/27/23 7:00,FENC,Salinity,27.78480167
51713,9/27/23 8:00,FENC,Salinity,27.73043167
51735,9/27/23 9:00,FENC,Salinity,27.63545333
51757,9/27/23 10:00,FENC,Salinity,27.59266
51779,9/27/23 11:00,FENC,Salinity,27.67953667
51801,9/27/23 12:00,FENC,Salinity,27.48411333
51823,9/27/23 13:00,FENC,Salinity,24.46977
51845,9/27/23 14:00,FENC,Salinity,21.82009
51867,9/27/23 15:00,FENC,Salinity,21.27554333
51889,9/27/23 16:00,FENC,Salinity,20.95747333
51911,9/27/23 17:00,FENC,Salinity,20.386775
51933,9/27/23 18:00,FENC,Salinity,26.25719333
51955,9/27/23 19:00,FENC,Salinity,27.580005
51977,9/27/23 20:00,FENC,Salinity,27.68197833
51999,9/27/23 21:00,FENC,Salinity,27.70414167
52021,9/27/23 22:00,FENC,Salinity,27.71927
52043,9/27/23 23:00,FENC,Salinity,27.68706333
52065,9/28/23 0:00,FENC,Salinity,27.63414167
52087,9/28/23 1:00,FENC,Salinity,26.37118333
52109,9/28/23 2:00,FENC,Salinity,23.67461
52131,9/28/23 3:00,FENC,Salinity,22.89997
52153,9/28/23 4:00,FENC,Salinity,22.44154833
52175,9/28/23 5:00,FENC,Salinity,21.97456333
52197,9/28/23 6:00,FENC,Salinity,23.13124
52219,9/28/23 7:00,FENC,Salinity,27.564705
52241,9/28/23 8:00,FENC,Salinity,27.574705
52263,9/28/23 9:00,FENC,Salinity,27.42075167
52285,9/28/23 10:00,FENC,Salinity,27.49219833
52307,9/28/23 11:00,FENC,Salinity,27.47169833
52329,9/28/23 12:00,FENC,Salinity,27.48104667
52351,9/28/23 13:00,FENC,Salinity,27.21812167
52373,9/28/23 14:00,FENC,Salinity,24.78195167
52395,9/28/23 15:00,FENC,Salinity,23.26331167
52417,9/28/23 16:00,FENC,Salinity,22.92412833
52439,9/28/23 17:00,FENC,Salinity,22.61256
52461,9/28/23 18:00,FENC,Salinity,22.06397667
52483,9/28/23 19:00,FENC,Salinity,26.69995833
52505,9/28/23 20:00,FENC,Salinity,27.35893167
52527,9/28/23 21:00,FENC,Salinity,27.38036833
52549,9/28/23 22:00,FENC,Salinity,27.38214167
52571,9/28/23 23:00,FENC,Salinity,27.33193
52593,9/29/23 0:00,FENC,Salinity,27.27062
52615,9/29/23 1:00,FENC,Salinity,27.15342667
52637,9/29/23 2:00,FENC,Salinity,25.53859333
52659,9/29/23 3:00,FENC,Salinity,23.59335
54309,10/5/23 8:00,FENC,Salinity,0.04694429
61294,10/31/23 18:00,FENC,Salinity,18.056903
61316,10/31/23 19:00,FENC,Salinity,16.10549
61338,10/31/23 20:00,FENC,Salinity,14.94171175
61360,10/31/23 21:00,FENC,Salinity,27.34557817
61382,10/31/23 22:00,FENC,Salinity,27.50894033
61404,10/31/23 23:00,FENC,Salinity,27.60305233
61426,11/1/23 0:00,FENC,Salinity,27.5876465
61448,11/1/23 1:00,FENC,Salinity,27.4952735
61470,11/1/23 2:00,FENC,Salinity,27.57404633
61492,11/1/23 3:00,FENC,Salinity,27.01271783
61514,11/1/23 4:00,FENC,Salinity,23.74031967
61536,11/1/23 5:00,FENC,Salinity,18.5912315
61558,11/1/23 6:00,FENC,Salinity,16.67385267
61580,11/1/23 7:00,FENC,Salinity,15.77595733
61602,11/1/23 8:00,FENC,Salinity,22.64153083
61624,11/1/23 9:00,FENC,Salinity,27.50180067
61646,11/1/23 10:00,FENC,Salinity,27.5589375
61668,11/1/23 11:00,FENC,Salinity,27.60553267
61690,11/1/23 12:00,FENC,Salinity,27.64068317
61712,11/1/23 13:00,FENC,Salinity,27.6133455
61734,11/1/23 14:00,FENC,Salinity,27.59806067
61756,11/1/23 15:00,FENC,Salinity,27.4237925
61778,11/1/23 16:00,FENC,Salinity,25.14103433
61800,11/1/23 17:00,FENC,Salinity,21.885528
61822,11/1/23 18:00,FENC,Salinity,19.44228383
61844,11/1/23 19:00,FENC,Salinity,17.161819
61866,11/1/23 20:00,FENC,Salinity,15.13810617
61888,11/1/23 21:00,FENC,Salinity,18.30762533
61910,11/1/23 22:00,FENC,Salinity,27.4136755
61932,11/1/23 23:00,FENC,Salinity,27.53318183
61954,11/2/23 0:00,FENC,Salinity,27.552074
61976,11/2/23 1:00,FENC,Salinity,27.5766615
61998,11/2/23 2:00,FENC,Salinity,27.5249645
62020,11/2/23 3:00,FENC,Salinity,27.44073467
62042,11/2/23 4:00,FENC,Salinity,25.90096617
62064,11/2/23 5:00,FENC,Salinity,20.86197317
62086,11/2/23 6:00,FENC,Salinity,17.09459383
62108,11/2/23 7:00,FENC,Salinity,15.24670283
62130,11/2/23 8:00,FENC,Salinity,14.0344425
62152,11/2/23 9:00,FENC,Salinity,20.01072833
62174,11/2/23 10:00,FENC,Salinity,27.24302
62196,11/2/23 11:00,FENC,Salinity,27.547905
62218,11/2/23 12:00,FENC,Salinity,27.5931845
62240,11/2/23 13:00,FENC,Salinity,27.6160985
62262,11/2/23 14:00,FENC,Salinity,27.599622
62284,11/2/23 15:00,FENC,Salinity,27.62741817
62306,11/2/23 16:00,FENC,Salinity,27.11727633
62328,11/2/23 17:00,FENC,Salinity,23.42356917
62350,11/2/23 18:00,FENC,Salinity,18.80549583
62372,11/2/23 19:00,FENC,Salinity,16.829374
62394,11/2/23 20:00,FENC,Salinity,15.50967783
62416,11/2/23 21:00,FENC,Salinity,14.6670405
62438,11/2/23 22:00,FENC,Salinity,15.5412155
62460,11/2/23 23:00,FENC,Salinity,27.48117117
62482,11/3/23 0:00,FENC,Salinity,27.19841817
62504,11/3/23 1:00,FENC,Salinity,27.54559783
62526,11/3/23 2:00,FENC,Salinity,27.08627633
62548,11/3/23 3:00,FENC,Salinity,27.50714067
62570,11/3/23 4:00,FENC,Salinity,26.0968795
62592,11/3/23 5:00,FENC,Salinity,24.27408067
62614,11/3/23 6:00,FENC,Salinity,17.89747033
62636,11/3/23 7:00,FENC,Salinity,15.60575783
62658,11/3/23 8:00,FENC,Salinity,15.94133067
62680,11/3/23 9:00,FENC,Salinity,16.64969783
62702,11/3/23 10:00,FENC,Salinity,20.60064517
62724,11/3/23 11:00,FENC,Salinity,27.5213075
62746,11/3/23 12:00,FENC,Salinity,27.53166867
62768,11/3/23 13:00,FENC,Salinity,27.53635217
62790,11/3/23 14:00,FENC,Salinity,27.52397233
62812,11/3/23 15:00,FENC,Salinity,27.52253817
62834,11/3/23 16:00,FENC,Salinity,27.5299715
62856,11/3/23 17:00,FENC,Salinity,27.215196
62878,11/3/23 18:00,FENC,Salinity,23.987215
62900,11/3/23 19:00,FENC,Salinity,18.4491695
62922,11/3/23 20:00,FENC,Salinity,14.80011833
62944,11/3/23 21:00,FENC,Salinity,13.33536817
62966,11/3/23 22:00,FENC,Salinity,12.541753
62988,11/3/23 23:00,FENC,Salinity,16.28512133
63010,11/4/23 0:00,FENC,Salinity,27.3972105
63032,11/4/23 1:00,FENC,Salinity,27.38695733
63054,11/4/23 2:00,FENC,Salinity,27.362479
63076,11/4/23 3:00,FENC,Salinity,27.40773767
63098,11/4/23 4:00,FENC,Salinity,27.36171467
63120,11/4/23 5:00,FENC,Salinity,27.09070617
63142,11/4/23 6:00,FENC,Salinity,25.08548317
63164,11/4/23 7:00,FENC,Salinity,21.84687417
63186,11/4/23 8:00,FENC,Salinity,20.06121667
63208,11/4/23 9:00,FENC,Salinity,20.54513617
63230,11/4/23 10:00,FENC,Salinity,20.9202495
63252,11/4/23 11:00,FENC,Salinity,23.36090883
63274,11/4/23 12:00,FENC,Salinity,27.3890015
63296,11/4/23 13:00,FENC,Salinity,27.44848333
63318,11/4/23 14:00,FENC,Salinity,27.45622967
63340,11/4/23 15:00,FENC,Salinity,27.45077867
63362,11/4/23 16:00,FENC,Salinity,27.44487233
63384,11/4/23 17:00,FENC,Salinity,27.44124617
63406,11/4/23 18:00,FENC,Salinity,26.74739883
63428,11/4/23 19:00,FENC,Salinity,22.8287245
63450,11/4/23 20:00,FENC,Salinity,18.96510717
63472,11/4/23 21:00,FENC,Salinity,16.73122383
63494,11/4/23 22:00,FENC,Salinity,15.26119733
63516,11/4/23 23:00,FENC,Salinity,14.51791517
63538,11/5/23 0:00,FENC,Salinity,19.470178
63560,11/5/23 1:00,FENC,Salinity,27.37066767
63582,11/5/23 2:00,FENC,Salinity,27.37465017
63604,11/5/23 3:00,FENC,Salinity,27.393989
63626,11/5/23 4:00,FENC,Salinity,27.35188533
63648,11/5/23 5:00,FENC,Salinity,27.370651
63670,11/5/23 6:00,FENC,Salinity,27.28208083
63692,11/5/23 7:00,FENC,Salinity,26.23799883
63714,11/5/23 8:00,FENC,Salinity,24.01251667
63736,11/5/23 9:00,FENC,Salinity,20.23159433
63758,11/5/23 10:00,FENC,Salinity,18.5331395
63780,11/5/23 11:00,FENC,Salinity,17.83344417
63802,11/5/23 12:00,FENC,Salinity,26.02314417
63824,11/5/23 13:00,FENC,Salinity,27.32141767
63846,11/5/23 14:00,FENC,Salinity,27.35024
63868,11/5/23 15:00,FENC,Salinity,27.36044067
63890,11/5/23 16:00,FENC,Salinity,27.33586867
63912,11/5/23 17:00,FENC,Salinity,27.33097233
63934,11/5/23 18:00,FENC,Salinity,27.28331867
63956,11/5/23 19:00,FENC,Salinity,26.41123967
63978,11/5/23 20:00,FENC,Salinity,22.96881333
64000,11/5/23 21:00,FENC,Salinity,18.49022583
64022,11/5/23 22:00,FENC,Salinity,15.55686783
64044,11/5/23 23:00,FENC,Salinity,14.18299117
64066,11/6/23 0:00,FENC,Salinity,13.84469733
64088,11/6/23 1:00,FENC,Salinity,25.7825755
64110,11/6/23 2:00,FENC,Salinity,27.33863483
64132,11/6/23 3:00,FENC,Salinity,27.32193367
64154,11/6/23 4:00,FENC,Salinity,27.342902
64176,11/6/23 5:00,FENC,Salinity,27.31338067
64198,11/6/23 6:00,FENC,Salinity,27.32317517
64220,11/6/23 7:00,FENC,Salinity,27.27709933
64242,11/6/23 8:00,FENC,Salinity,26.58340067
64264,11/6/23 9:00,FENC,Salinity,23.699893
64286,11/6/23 10:00,FENC,Salinity,19.60691133
64308,11/6/23 11:00,FENC,Salinity,16.82308067
64330,11/6/23 12:00,FENC,Salinity,17.6961725
64341,11/6/23 13:00,FENC,Salinity,26.8508285
64352,11/6/23 14:00,FENC,Salinity,27.1545215
64363,11/6/23 15:00,FENC,Salinity,27.16984633
64374,11/6/23 16:00,FENC,Salinity,27.20458783
64385,11/6/23 17:00,FENC,Salinity,27.282219
64396,11/6/23 18:00,FENC,Salinity,27.30609017
64407,11/6/23 19:00,FENC,Salinity,27.24770067
64418,11/6/23 20:00,FENC,Salinity,27.01343883
64429,11/6/23 21:00,FENC,Salinity,25.52572667
64440,11/6/23 22:00,FENC,Salinity,21.376123
64451,11/6/23 23:00,FENC,Salinity,18.20826367
64462,11/7/23 0:00,FENC,Salinity,16.51819883
64473,11/7/23 1:00,FENC,Salinity,21.20342133
64484,11/7/23 2:00,FENC,Salinity,26.7064295
64495,11/7/23 3:00,FENC,Salinity,26.96382933
64506,11/7/23 4:00,FENC,Salinity,27.1209035
64517,11/7/23 5:00,FENC,Salinity,27.16419817
64528,11/7/23 6:00,FENC,Salinity,27.13648417
64539,11/7/23 7:00,FENC,Salinity,27.06124917
64550,11/7/23 8:00,FENC,Salinity,26.71793083
64561,11/7/23 9:00,FENC,Salinity,25.618546
64572,11/7/23 10:00,FENC,Salinity,22.39754333
64583,11/7/23 11:00,FENC,Salinity,18.4089775
64594,11/7/23 12:00,FENC,Salinity,15.97442242
64605,11/7/23 13:00,FENC,Salinity,14.73487883
64616,11/7/23 14:00,FENC,Salinity,22.57440342
64627,11/7/23 15:00,FENC,Salinity,27.32375567
64638,11/7/23 16:00,FENC,Salinity,27.34763867
64649,11/7/23 17:00,FENC,Salinity,27.3404635
64660,11/7/23 18:00,FENC,Salinity,27.35555417
64671,11/7/23 19:00,FENC,Salinity,27.34505433
64682,11/7/23 20:00,FENC,Salinity,27.3064895
64693,11/7/23 21:00,FENC,Salinity,26.58837783
64704,11/7/23 22:00,FENC,Salinity,22.28517517
64715,11/7/23 23:00,FENC,Salinity,17.16536967
64726,11/8/23 0:00,FENC,Salinity,14.545708
64737,11/8/23 1:00,FENC,Salinity,14.57758217
64748,11/8/23 2:00,FENC,Salinity,14.33523333
64759,11/8/23 3:00,FENC,Salinity,24.649006
64770,11/8/23 4:00,FENC,Salinity,27.28536467
64781,11/8/23 5:00,FENC,Salinity,27.32892783
64792,11/8/23 6:00,FENC,Salinity,27.32510783
64803,11/8/23 7:00,FENC,Salinity,27.31674833
64814,11/8/23 8:00,FENC,Salinity,27.31655767
64825,11/8/23 9:00,FENC,Salinity,26.82659783
64836,11/8/23 10:00,FENC,Salinity,23.87973517
64847,11/8/23 11:00,FENC,Salinity,20.3381165
64858,11/8/23 12:00,FENC,Salinity,9.123230261
