WATERBODY,STATION,LEASE,LATITUDE,LONGITUDE,DEPLOYMENT_PERIOD,TIMESTAMP,SENSOR,DEPTH,VARIABLE,VALUE,UNITS,MOORING
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:32:42 AM,aquaMeasure-675286,2,Temperature,19.06,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:42:42 AM,aquaMeasure-675286,2,Temperature,19,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:52:42 AM,aquaMeasure-675286,2,Temperature,19,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 08:02:42 AM,aquaMeasure-675286,2,Temperature,18.75,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 08:12:42 AM,aquaMeasure-675286,2,Temperature,18.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 08:22:42 AM,aquaMeasure-675286,2,Temperature,18.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 08:32:42 AM,aquaMeasure-675286,2,Temperature,18.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 08:42:42 AM,aquaMeasure-675286,2,Temperature,18.91,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 08:52:42 AM,aquaMeasure-675286,2,Temperature,18.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 09:02:42 AM,aquaMeasure-675286,2,Temperature,18.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 09:12:42 AM,aquaMeasure-675286,2,Temperature,18.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 09:22:42 AM,aquaMeasure-675286,2,Temperature,18.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 09:32:42 AM,aquaMeasure-675286,2,Temperature,18.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 09:42:42 AM,aquaMeasure-675286,2,Temperature,18.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 09:52:42 AM,aquaMeasure-675286,2,Temperature,18.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 10:02:42 AM,aquaMeasure-675286,2,Temperature,18.39,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 10:12:42 AM,aquaMeasure-675286,2,Temperature,18.37,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 10:22:42 AM,aquaMeasure-675286,2,Temperature,18.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 10:32:42 AM,aquaMeasure-675286,2,Temperature,18.19,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 10:42:42 AM,aquaMeasure-675286,2,Temperature,18.1,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 10:52:42 AM,aquaMeasure-675286,2,Temperature,18.06,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 11:02:42 AM,aquaMeasure-675286,2,Temperature,18.04,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 11:12:42 AM,aquaMeasure-675286,2,Temperature,18.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 11:22:42 AM,aquaMeasure-675286,2,Temperature,17.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 11:32:42 AM,aquaMeasure-675286,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 11:42:42 AM,aquaMeasure-675286,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 11:52:42 AM,aquaMeasure-675286,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 12:02:42 PM,aquaMeasure-675286,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 12:12:42 PM,aquaMeasure-675286,2,Temperature,17.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 12:22:42 PM,aquaMeasure-675286,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 12:32:42 PM,aquaMeasure-675286,2,Temperature,17.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 12:42:42 PM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 12:52:42 PM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 01:02:42 PM,aquaMeasure-675286,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 01:12:42 PM,aquaMeasure-675286,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 01:22:42 PM,aquaMeasure-675286,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 01:32:42 PM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 01:42:42 PM,aquaMeasure-675286,2,Temperature,17.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 01:52:42 PM,aquaMeasure-675286,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 02:02:42 PM,aquaMeasure-675286,2,Temperature,17.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 02:12:42 PM,aquaMeasure-675286,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 02:22:42 PM,aquaMeasure-675286,2,Temperature,17.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 02:32:42 PM,aquaMeasure-675286,2,Temperature,18.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 02:42:42 PM,aquaMeasure-675286,2,Temperature,18.04,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 02:52:42 PM,aquaMeasure-675286,2,Temperature,18.06,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 03:02:42 PM,aquaMeasure-675286,2,Temperature,18.1,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 03:12:42 PM,aquaMeasure-675286,2,Temperature,18.1,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 03:22:42 PM,aquaMeasure-675286,2,Temperature,18.17,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 03:32:42 PM,aquaMeasure-675286,2,Temperature,18.24,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 03:42:42 PM,aquaMeasure-675286,2,Temperature,18.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 03:52:42 PM,aquaMeasure-675286,2,Temperature,18.32,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 04:02:42 PM,aquaMeasure-675286,2,Temperature,18.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 04:12:42 PM,aquaMeasure-675286,2,Temperature,18.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 04:22:42 PM,aquaMeasure-675286,2,Temperature,18.39,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 04:32:42 PM,aquaMeasure-675286,2,Temperature,18.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 04:42:42 PM,aquaMeasure-675286,2,Temperature,18.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 04:52:42 PM,aquaMeasure-675286,2,Temperature,18.53,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 05:02:42 PM,aquaMeasure-675286,2,Temperature,18.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 05:12:42 PM,aquaMeasure-675286,2,Temperature,18.61,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 05:22:42 PM,aquaMeasure-675286,2,Temperature,18.64,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 05:32:42 PM,aquaMeasure-675286,2,Temperature,18.61,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 05:42:42 PM,aquaMeasure-675286,2,Temperature,18.61,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 05:52:42 PM,aquaMeasure-675286,2,Temperature,18.64,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 06:02:42 PM,aquaMeasure-675286,2,Temperature,18.64,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 06:12:42 PM,aquaMeasure-675286,2,Temperature,18.66,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 06:22:42 PM,aquaMeasure-675286,2,Temperature,18.66,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 06:32:42 PM,aquaMeasure-675286,2,Temperature,18.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 06:42:42 PM,aquaMeasure-675286,2,Temperature,18.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 06:52:42 PM,aquaMeasure-675286,2,Temperature,18.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:02:42 PM,aquaMeasure-675286,2,Temperature,18.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:12:42 PM,aquaMeasure-675286,2,Temperature,18.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:22:42 PM,aquaMeasure-675286,2,Temperature,18.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:32:42 PM,aquaMeasure-675286,2,Temperature,18.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:42:42 PM,aquaMeasure-675286,2,Temperature,18.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/09/15 07:52:42 PM,aquaMeasure-675286,2,Temperature,18.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/15 11:17:42 PM,aquaMeasure-671046,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/15 11:27:42 PM,aquaMeasure-671046,2,Temperature,17.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/15 11:37:42 PM,aquaMeasure-671046,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/15 11:47:42 PM,aquaMeasure-671046,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/15 11:57:42 PM,aquaMeasure-671046,2,Temperature,17.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 12:07:42 AM,aquaMeasure-671046,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 12:17:42 AM,aquaMeasure-671046,2,Temperature,17.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 12:27:42 AM,aquaMeasure-671046,2,Temperature,17.62,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 12:37:42 AM,aquaMeasure-671046,2,Temperature,17.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 12:47:42 AM,aquaMeasure-671046,2,Temperature,17.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 12:57:42 AM,aquaMeasure-671046,2,Temperature,17.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 01:07:42 AM,aquaMeasure-671046,2,Temperature,17.53,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 01:17:42 AM,aquaMeasure-671046,2,Temperature,17.53,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 01:27:42 AM,aquaMeasure-671046,2,Temperature,17.53,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 01:37:42 AM,aquaMeasure-671046,2,Temperature,17.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 01:47:42 AM,aquaMeasure-671046,2,Temperature,17.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 01:57:42 AM,aquaMeasure-671046,2,Temperature,17.62,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 02:07:42 AM,aquaMeasure-671046,2,Temperature,17.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 02:17:42 AM,aquaMeasure-671046,2,Temperature,17.75,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 02:27:42 AM,aquaMeasure-671046,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 02:37:42 AM,aquaMeasure-671046,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 02:47:42 AM,aquaMeasure-671046,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 02:57:42 AM,aquaMeasure-671046,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 03:07:42 AM,aquaMeasure-671046,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 03:17:42 AM,aquaMeasure-671046,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 03:27:42 AM,aquaMeasure-671046,2,Temperature,17.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 03:37:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 03:47:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 03:57:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 04:07:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 04:17:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 04:27:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 04:37:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 04:47:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 04:57:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 05:07:42 AM,aquaMeasure-671046,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 05:17:42 AM,aquaMeasure-671046,2,Temperature,17.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 05:27:42 AM,aquaMeasure-671046,2,Temperature,18.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 05:37:42 AM,aquaMeasure-671046,2,Temperature,18.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 05:47:42 AM,aquaMeasure-671046,2,Temperature,18.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 05:57:42 AM,aquaMeasure-671046,2,Temperature,17.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 06:07:42 AM,aquaMeasure-671046,2,Temperature,18.01,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 06:17:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 06:27:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 06:37:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 06:47:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 06:57:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 07:07:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 07:17:42 AM,aquaMeasure-671046,2,Temperature,17.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 07:27:42 AM,aquaMeasure-671046,2,Temperature,17.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 07:37:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 07:47:42 AM,aquaMeasure-671046,2,Temperature,17.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 07:57:42 AM,aquaMeasure-671046,2,Temperature,17.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 08:07:42 AM,aquaMeasure-671046,2,Temperature,17.93,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 08:17:42 AM,aquaMeasure-671046,2,Temperature,17.99,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 08:27:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 08:37:42 AM,aquaMeasure-671046,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 08:47:42 AM,aquaMeasure-671046,2,Temperature,17.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 08:57:42 AM,aquaMeasure-671046,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 09:07:42 AM,aquaMeasure-671046,2,Temperature,17.88,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 09:17:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 09:27:42 AM,aquaMeasure-671046,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 09:37:42 AM,aquaMeasure-671046,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 09:47:42 AM,aquaMeasure-671046,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 09:57:42 AM,aquaMeasure-671046,2,Temperature,17.66,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 10:07:42 AM,aquaMeasure-671046,2,Temperature,17.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 10:17:42 AM,aquaMeasure-671046,2,Temperature,17.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.791,-65.911,2020-Sep-15 to 2021-Jul-08,2020/09/16 10:27:42 AM,aquaMeasure-671046,2,Temperature,17.59,degrees Celsius,fixed
